,Word,Dist,Accuracy,Phoneme_Correct,Phoneme_Correct_Percentage,Levenshtein,Length,Freq_HAL,Log_Freq_HAL,Ortho_N,Phono_N,Age_Of_Acquisition,NPhon,IPA,phonemes,isFront,isRound,lowerLipTuck,protrusion,labialClosure,mouthNarrowing,lipRounding,infoCount_total,infoPercent_total,infoCount_phoneme,infoPercent_phoneme,infoCount_viseme,infoPercent_viseme
748,flaugh,0.4635416666666667,0.0,2.833333333333333,0.9444444444444444,1.1666666666666667,,,,,,,,flɔ,"['f', 'l', 'ɔ']",True,True,True,False,False,False,False,2,0.6666666666666666,2,0.6666666666666666,1,0.3333333333333333
749,flea,0.9661458333333331,0.0,2.1,0.7,1.7,4.0,3443.0,8.144,6.0,20.0,7.79,3.0,fli,"['f', 'l', 'i']",True,False,True,False,False,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
750,flee,0.5687003968253967,0.0952380952380952,2.571428571428572,0.8571428571428571,1.2857142857142858,4.0,1506.0,7.317,10.0,20.0,8.33,3.0,fli,"['f', 'l', 'i']",True,False,True,False,False,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
750,flee,0.5687003968253967,0.0952380952380952,2.571428571428572,0.8571428571428571,1.2857142857142858,4.0,1506.0,7.317,10.0,20.0,8.33,3.0,fli,"['f', 'l', 'i']",True,False,True,False,False,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
751,flicking,1.1051136363636365,0.0,3.636363636363636,0.6060606060606061,3.4545454545454546,8.0,469.0,6.151,3.0,7.0,7.55,6.0,flɪkɪŋ,"['f', 'l', 'ɪ', 'k', 'ɪ', 'ŋ']",True,False,True,False,False,False,False,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666
752,flight,0.855136253720238,0.25,2.96875,0.59375,2.84375,6.0,30145.0,10.314,5.0,16.0,7.47,4.0,flajt,"['f', 'l', 'a', 'j', 't']",True,False,True,False,False,False,True,2,0.4,1,0.2,2,0.4
752,flight,0.855136253720238,0.25,2.96875,0.59375,2.84375,6.0,30145.0,10.314,5.0,16.0,7.47,4.0,flajt,"['f', 'l', 'a', 'j', 't']",True,False,True,False,False,False,True,2,0.4,1,0.2,2,0.4
753,float,1.0910813492063491,0.15,2.8,0.5599999999999999,3.8,5.0,5604.0,8.631,3.0,13.0,5.39,4.0,flowt,"['f', 'l', 'o', 'w', 't']",True,True,True,True,False,True,True,3,0.6,3,0.6,2,0.4
754,floor,0.271875,0.7,3.7,0.925,0.5,5.0,35635.0,10.481,3.0,7.0,4.44,4.0,flɔɹ,"['f', 'l', 'ɔ', 'ɹ']",True,True,True,False,False,False,False,2,0.5,2,0.5,1,0.25
755,floorboard,0.93671875,0.1,5.1,0.6375,4.0,10.0,45.0,3.807,0.0,0.0,9.35,8.0,flɔɹbɔɹd,"['f', 'l', 'ɔ', 'ɹ', 'b', 'ɔ', 'ɹ', 'd']",True,True,True,False,True,False,False,3,0.375,3,0.375,2,0.25
756,flossing,1.0709821428571429,0.2,2.7,0.45,3.7,,,,,,,,flɑsɪŋ,"['f', 'l', 'ɑ', 's', 'ɪ', 'ŋ']",True,False,True,False,False,False,False,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666
757,floundering,0.8007638888888888,0.2,6.8,0.6799999999999999,4.0,11.0,152.0,5.024,0.0,0.0,8.8,8.0,flawndɹ̩ɪŋ,"['f', 'l', 'a', 'w', 'n', 'd', 'ɹ̩', 'ɪ', 'ŋ']",True,True,True,True,False,True,True,2,0.2222222222222222,2,0.2222222222222222,2,0.2222222222222222
758,flow,0.2291666666666666,0.6,3.8,0.95,0.9,4.0,21063.0,9.955,11.0,14.0,7.4,3.0,flow,"['f', 'l', 'o', 'w']",True,True,True,True,False,True,True,3,0.75,3,0.75,2,0.5
759,flower,0.1943139097744361,0.7894736842105263,5.578947368421052,0.9298245614035088,0.7894736842105263,6.0,6288.0,8.746,4.0,6.0,3.11,4.0,flawɹ̩,"['f', 'l', 'a', 'w', 'ɹ̩']",True,True,True,True,False,True,True,2,0.4,2,0.4,2,0.4
760,flute,0.9990079365079364,0.1578947368421052,2.3157894736842106,0.5789473684210527,2.631578947368421,5.0,3491.0,8.158,2.0,12.0,8.47,4.0,flut,"['f', 'l', 'u', 't']",True,True,True,False,False,False,False,2,0.5,2,0.5,1,0.25
761,fly,0.5152402729384437,0.6097560975609756,3.292682926829268,0.823170731707317,1.4878048780487805,3.0,29393.0,10.289,7.0,15.0,3.05,3.0,flaj,"['f', 'l', 'a', 'j']",True,False,True,False,False,False,True,2,0.5,1,0.25,2,0.5
761,fly,0.5152402729384437,0.6097560975609756,3.292682926829268,0.823170731707317,1.4878048780487805,3.0,29393.0,10.289,7.0,15.0,3.05,3.0,flaj,"['f', 'l', 'a', 'j']",True,False,True,False,False,False,True,2,0.5,1,0.25,2,0.5
762,flying,1.162797619047619,0.1,2.95,0.4916666666666667,3.8,6.0,28484.0,10.257,2.0,6.0,3.05,5.0,flajɪŋ,"['f', 'l', 'a', 'j', 'ɪ', 'ŋ']",True,False,True,False,False,False,True,2,0.3333333333333333,1,0.16666666666666666,2,0.3333333333333333
763,fold,0.28125,0.6,3.9,0.78,1.1,4.0,4906.0,8.498,12.0,35.0,4.95,4.0,fowld,"['f', 'o', 'w', 'l', 'd']",True,True,True,True,False,True,True,3,0.6,3,0.6,2,0.4
764,folic,0.89125,0.1,2.5,0.5,2.8,,,,,,,,fɑlɪk,"['f', 'ɑ', 'l', 'ɪ', 'k']",True,False,True,False,False,False,False,1,0.2,1,0.2,1,0.2
765,folk,0.9686458333333334,0.0,2.7,0.675,1.6,4.0,11992.0,9.392,3.0,19.0,8.19,3.0,fowk,"['f', 'o', 'w', 'k']",True,True,True,True,False,True,True,3,0.75,3,0.75,2,0.5
766,follow,0.28375,0.4,4.3,0.86,0.9,6.0,58490.0,10.977,3.0,8.0,5.11,4.0,fɑlow,"['f', 'ɑ', 'l', 'o', 'w']",True,True,True,True,False,True,True,3,0.6,3,0.6,2,0.4
767,food,0.9244791666666669,0.4,1.8,0.6,1.3,4.0,59724.0,10.997,10.0,24.0,3.25,3.0,fud,"['f', 'u', 'd']",True,True,True,False,False,False,False,2,0.6666666666666666,2,0.6666666666666666,1,0.3333333333333333
768,foot,1.5073869569757727,0.0,0.8421052631578947,0.2807017543859649,4.789473684210527,4.0,24212.0,10.095,12.0,12.0,3.44,3.0,fʊt,"['f', 'ʊ', 't']",True,False,True,False,False,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
769,football,0.5427083333333333,0.7,4.4,0.7333333333333333,1.8,8.0,17788.0,9.786,1.0,1.0,4.84,6.0,fʊtbɔl,"['f', 'ʊ', 't', 'b', 'ɔ', 'l']",True,True,True,False,True,False,False,3,0.5,3,0.5,2,0.3333333333333333
770,forbid,0.9403000992063492,0.2,3.0,0.5,4.0,6.0,2766.0,7.925,2.0,2.0,8.47,5.0,fɹ̩bɪd,"['f', 'ɹ̩', 'b', 'ɪ', 'd']",True,False,True,False,True,False,False,2,0.4,2,0.4,2,0.4
771,force,0.6564732142857144,0.2,2.7,0.675,2.1,5.0,75365.0,11.23,3.0,21.0,6,4.0,fɔɹs,"['f', 'ɔ', 'ɹ', 's']",True,True,True,False,False,False,False,2,0.5,2,0.5,1,0.25
772,foreign,1.0197321428571429,0.3,2.5,0.5,3.7,7.0,42189.0,10.65,0.0,5.0,8.74,5.0,fɔɹən,"['f', 'ɔ', 'ɹ', 'ə', 'n']",True,True,True,False,False,False,False,2,0.4,2,0.4,1,0.2
773,forensic,0.8547544642857142,0.2,5.1,0.6375,4.0,8.0,864.0,6.762,0.0,0.0,13.3,8.0,fɹ̩ɛnsɪk,"['f', 'ɹ̩', 'ɛ', 'n', 's', 'ɪ', 'k']",True,False,True,False,False,False,False,1,0.14285714285714285,1,0.14285714285714285,1,0.14285714285714285
774,forget,1.036845238095238,0.3,3.0,0.5,3.3,6.0,43510.0,10.681,5.0,1.0,4.78,5.0,fɹ̩ɡɛt,"['f', 'ɹ̩', 'ɡ', 'ɛ', 't']",True,False,True,False,False,False,False,1,0.2,1,0.2,1,0.2
775,fork,0.9036979166666668,0.3,2.65,0.6625,2.45,4.0,11253.0,9.328,9.0,13.0,3.63,4.0,fɔɹk,"['f', 'ɔ', 'ɹ', 'k']",True,True,True,False,False,False,False,2,0.5,2,0.5,1,0.25
776,fortune,0.4042410714285714,0.6,6.1,0.7625,2.1,7.0,15978.0,9.679,0.0,2.0,9.05,6.0,fɔɹt͡ʃən,"['f', 'ɔ', 'ɹ', 't͡ʃ', 'ə', 'n']",True,True,True,True,False,False,False,3,0.5,2,0.3333333333333333,2,0.3333333333333333
777,forty,0.4024621212121211,0.2727272727272727,4.2727272727272725,0.8545454545454546,1.818181818181818,5.0,3401.0,8.132,4.0,4.0,6.531,5.0,fɔɹti,"['f', 'ɔ', 'ɹ', 't', 'i']",True,True,True,False,False,False,False,2,0.4,2,0.4,1,0.2
778,forward,0.3508928571428571,0.7,6.1,0.8714285714285713,1.2,7.0,58128.0,10.97,0.0,1.0,4.24,6.0,fɔɹwɹ̩d,"['f', 'ɔ', 'ɹ', 'w', 'ɹ̩', 'd']",True,True,True,True,False,True,True,3,0.5,3,0.5,2,0.3333333333333333
779,found,0.7889583333333333,0.3,3.3,0.6599999999999999,2.7,5.0,199981.0,12.206,8.0,23.0,5.145,4.0,fawnd,"['f', 'a', 'w', 'n', 'd']",True,True,True,True,False,True,True,2,0.4,2,0.4,2,0.4
780,fountain,0.6897383432539682,0.5,4.95,0.7071428571428571,2.95,8.0,4302.0,8.367,1.0,2.0,7.17,5.0,fawntən,"['f', 'a', 'w', 'n', 't', 'ə', 'n']",True,True,True,True,False,True,True,2,0.2857142857142857,2,0.2857142857142857,2,0.2857142857142857
781,four,0.2839583333333333,0.3,2.9,0.9666666666666666,0.5,4.0,85200.0,11.353,9.0,40.0,4.932,3.0,fɔɹ,"['f', 'ɔ', 'ɹ']",True,True,True,False,False,False,False,2,0.6666666666666666,2,0.6666666666666666,1,0.3333333333333333
782,fox,0.93746408045977,0.3448275862068966,2.2413793103448274,0.5603448275862069,2.3448275862068964,3.0,13959.0,9.544,12.0,32.0,5.017,4.0,fɑks,"['f', 'ɑ', 'k', 's']",True,False,True,False,False,False,False,1,0.25,1,0.25,1,0.25
782,fox,0.93746408045977,0.3448275862068966,2.2413793103448274,0.5603448275862069,2.3448275862068964,3.0,13959.0,9.544,12.0,32.0,5.017,4.0,fɑks,"['f', 'ɑ', 'k', 's']",True,False,True,False,False,False,False,1,0.25,1,0.25,1,0.25
783,frame,0.7369549851190476,0.4,3.325,0.665,2.25,5.0,31447.0,10.356,1.0,10.0,7.67,4.0,fɹejm,"['f', 'ɹ', 'e', 'j', 'm']",True,False,True,False,True,False,True,3,0.6,2,0.4,3,0.6
783,frame,0.7369549851190476,0.4,3.325,0.665,2.25,5.0,31447.0,10.356,1.0,10.0,7.67,4.0,fɹejm,"['f', 'ɹ', 'e', 'j', 'm']",True,False,True,False,True,False,True,3,0.6,2,0.4,3,0.6
784,freaking,0.6458333333333333,0.0,4.0,0.6666666666666667,2.090909090909091,8.0,756.0,6.628,3.0,4.0,#,6.0,fɹikɪŋ,"['f', 'ɹ', 'i', 'k', 'ɪ', 'ŋ']",True,False,True,False,False,False,False,1,0.16666666666666666,1,0.16666666666666666,1,0.16666666666666666
785,free,0.4518518518518518,0.5555555555555556,2.555555555555556,0.8518518518518517,1.3333333333333333,4.0,244067.0,12.405,4.0,19.0,5.21,3.0,fɹi,"['f', 'ɹ', 'i']",True,False,True,False,False,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
786,freebie,0.7808712121212121,0.2727272727272727,3.636363636363636,0.7272727272727273,2.5454545454545454,7.0,548.0,6.306,0.0,2.0,10.79,5.0,fɹibi,"['f', 'ɹ', 'i', 'b', 'i']",True,False,True,False,True,False,False,2,0.4,2,0.4,2,0.4
787,friend,0.8839583333333334,0.3,2.5,0.5,2.8,6.0,81053.0,11.303,0.0,4.0,3.57,5.0,fɹɛnd,"['f', 'ɹ', 'ɛ', 'n', 'd']",True,False,True,False,False,False,False,1,0.2,1,0.2,1,0.2
788,frightened,0.9019097222222222,0.1111111111111111,4.0,0.5,4.222222222222222,10.0,2547.0,7.843,1.0,2.0,5.65,6.0,fɹajtənd,"['f', 'ɹ', 'a', 'j', 't', 'ə', 'n', 'd']",True,False,True,False,False,False,True,2,0.25,1,0.125,2,0.25
789,frightening,1.1083333333333334,0.0,3.7,0.4111111111111111,5.8,11.0,2385.0,7.777,1.0,1.0,6.55,7.0,fɹajtənɪŋ,"['f', 'ɹ', 'a', 'j', 't', 'ə', 'n', 'ɪ', 'ŋ']",True,False,True,False,False,False,True,2,0.2222222222222222,1,0.1111111111111111,2,0.2222222222222222
790,frisbee,0.3484623015873016,0.6666666666666666,5.111111111111111,0.8518518518518519,1.2777777777777777,,,,,,,,fɹɪsbi,"['f', 'ɹ', 'ɪ', 's', 'b', 'i']",True,False,True,False,True,False,False,2,0.3333333333333333,2,0.3333333333333333,2,0.3333333333333333
791,frog,0.7619791666666667,0.3888888888888889,3.0,0.75,1.3333333333333333,4.0,3126.0,8.048,3.0,5.0,4.32,4.0,fɹɑɡ,"['f', 'ɹ', 'ɑ', 'ɡ']",True,False,True,False,False,False,False,1,0.25,1,0.25,1,0.25
792,front,1.1892857142857145,0.0,2.3,0.4599999999999999,3.1,5.0,77889.0,11.263,2.0,2.0,5.188,5.0,fɹʌnt,"['f', 'ɹ', 'ʌ', 'n', 't']",True,False,True,False,False,False,False,1,0.2,1,0.2,1,0.2
793,frosting,1.0890997023809526,0.1666666666666666,4.75,0.6785714285714285,4.0,8.0,374.0,5.924,1.0,1.0,4.95,7.0,fɹɔstɪŋ,"['f', 'ɹ', 'ɔ', 's', 't', 'ɪ', 'ŋ']",True,True,True,False,False,False,False,2,0.2857142857142857,2,0.2857142857142857,1,0.14285714285714285
794,fruit,0.5838392857142857,0.3333333333333333,2.7,0.675,1.8,5.0,10728.0,9.281,0.0,6.0,3.63,4.0,fɹut,"['f', 'ɹ', 'u', 't']",True,True,True,False,False,False,False,2,0.5,2,0.5,1,0.25
794,fruit,0.5838392857142857,0.3333333333333333,2.7,0.675,1.8,5.0,10728.0,9.281,0.0,6.0,3.63,4.0,fɹut,"['f', 'ɹ', 'u', 't']",True,True,True,False,False,False,False,2,0.5,2,0.5,1,0.25
795,full,0.6546875,0.4,2.2,0.7333333333333333,1.4,4.0,155605.0,11.955,14.0,20.0,4.24,3.0,fʊl,"['f', 'ʊ', 'l']",True,False,True,False,False,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
796,fumble,0.5376984126984127,0.3333333333333333,4.444444444444445,0.7407407407407408,1.8888888888888888,6.0,332.0,5.805,6.0,6.0,8.06,5.0,fʌmbəl,"['f', 'ʌ', 'm', 'b', 'ə', 'l']",True,False,True,False,True,False,False,3,0.5,3,0.5,3,0.5
797,fundamental,1.4295454545454545,0.1,3.9,0.3545454545454545,8.8,11.0,11945.0,9.388,0.0,0.0,9.9,10.0,fʌndəmɛntəl,"['f', 'ʌ', 'n', 'd', 'ə', 'm', 'ɛ', 'n', 't', 'ə', 'l']",True,False,True,False,True,False,False,2,0.18181818181818182,2,0.18181818181818182,2,0.18181818181818182
798,funeral,1.4151785714285714,0.0,3.1,0.3875,5.7,7.0,3227.0,8.079,0.0,0.0,7.28,8.0,fjunɹ̩əl,"['f', 'j', 'u', 'n', 'ɹ̩', 'ə', 'l']",True,True,True,False,False,False,True,3,0.42857142857142855,2,0.2857142857142857,2,0.2857142857142857
799,funnel,1.71875,0.0,0.95,0.19,4.8,6.0,791.0,6.673,3.0,8.0,8.44,4.0,fʌnəl,"['f', 'ʌ', 'n', 'ə', 'l']",True,False,True,False,False,False,False,1,0.2,1,0.2,1,0.2
800,furnish,1.1370833333333334,0.2,2.8,0.4666666666666667,4.3,7.0,1095.0,6.999,2.0,4.0,10.5,5.0,fɹ̩nɪʃ,"['f', 'ɹ̩', 'n', 'ɪ', 'ʃ']",True,False,True,True,False,False,False,2,0.4,1,0.2,2,0.4
801,furnishing,1.462662337662337,0.0,3.636363636363636,0.4545454545454545,6.0,10.0,153.0,5.03,2.0,3.0,10.5,7.0,fɹ̩nɪʃɪŋ,"['f', 'ɹ̩', 'n', 'ɪ', 'ʃ', 'ɪ', 'ŋ']",True,False,True,True,False,False,False,2,0.2857142857142857,1,0.14285714285714285,2,0.2857142857142857
802,further,0.5375,0.2,6.0,1.0,1.6,7.0,83287.0,11.33,1.0,7.0,6.68,4.0,fɹ̩ðɹ̩,"['f', 'ɹ̩', 'ð', 'ɹ̩']",True,False,True,False,False,False,False,1,0.25,1,0.25,1,0.25
803,fuse,1.208125,0.1,1.8,0.45,2.3,4.0,2292.0,7.737,6.0,16.0,10.78,4.0,fjuz,"['f', 'j', 'u', 'z']",True,True,True,False,False,False,True,3,0.75,2,0.5,2,0.5
804,future,1.1373958333333332,0.3,4.4,0.55,4.3,6.0,90741.0,11.416,1.0,0.0,7.16,5.0,fjut͡ʃɹ̩,"['f', 'j', 'u', 't͡ʃ', 'ɹ̩']",True,True,True,True,False,False,True,4,0.8,2,0.4,3,0.6
805,game,1.1728125,0.1,1.9,0.475,3.3,4.0,197271.0,12.192,16.0,23.0,4.26,3.0,ɡejm,"['ɡ', 'e', 'j', 'm']",True,False,False,False,True,False,True,2,0.5,1,0.25,2,0.5
806,gap,0.8908333333333334,0.0,1.9,0.6333333333333333,2.1,3.0,6721.0,8.813,21.0,27.0,8.22,3.0,ɡæp,"['ɡ', 'æ', 'p']",True,False,False,False,True,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
807,garage,1.157782738095238,0.3333333333333333,2.533333333333333,0.5066666666666666,3.6666666666666665,6.0,5868.0,8.677,0.0,1.0,5.26,5.0,ɡɹ̩ɑʒ,"['ɡ', 'ɹ̩', 'ɑ', 'ʒ']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
808,garden,1.1816759031198687,0.1034482758620689,2.2413793103448274,0.3735632183908046,4.275862068965517,6.0,11220.0,9.325,2.0,6.0,5.33,5.0,ɡɑɹdən,"['ɡ', 'ɑ', 'ɹ', 'd', 'ə', 'n']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
809,garlic,1.6657366071428572,0.0,1.6,0.2666666666666667,5.35,6.0,4140.0,8.328,2.0,0.0,6.89,6.0,ɡɑɹlɪk,"['ɡ', 'ɑ', 'ɹ', 'l', 'ɪ', 'k']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
810,garnish,1.140079365079365,0.1,2.5,0.4166666666666666,5.1,7.0,423.0,6.047,2.0,2.0,13.3,6.0,ɡɑɹnɪʃ,"['ɡ', 'ɑ', 'ɹ', 'n', 'ɪ', 'ʃ']",False,False,False,True,False,False,False,1,0.16666666666666666,0,0.0,1,0.16666666666666666
811,gasoline,1.0519480519480522,0.2727272727272727,3.636363636363636,0.5194805194805194,4.090909090909091,8.0,3130.0,8.049,0.0,1.0,6.25,7.0,ɡæsəlin,"['ɡ', 'æ', 's', 'ə', 'l', 'i', 'n']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
812,gate,1.1526939655172417,0.0344827586206896,1.5172413793103448,0.3793103448275862,3.310344827586207,4.0,16638.0,9.719,20.0,39.0,5.32,3.0,ɡejt,"['ɡ', 'e', 'j', 't']",False,False,False,False,False,False,True,1,0.25,0,0.0,1,0.25
813,gatehouse,1.488392857142857,0.1,2.4,0.3428571428571428,5.1,9.0,53.0,3.97,0.0,0.0,11.67,6.0,ɡɑthaws,"['ɡ', 'ɑ', 't', 'h', 'a', 'w', 's']",False,True,False,True,False,True,True,1,0.14285714285714285,1,0.14285714285714285,1,0.14285714285714285
814,gaze,1.22375,0.0,1.2,0.3,3.0,4.0,2488.0,7.819,12.0,51.0,9,3.0,ɡejz,"['ɡ', 'e', 'j', 'z']",False,False,False,False,False,False,True,1,0.25,0,0.0,1,0.25
815,gear,1.4135416666666667,0.0,1.3,0.4333333333333333,2.6,4.0,15326.0,9.637,13.0,35.0,7.61,3.0,ɡɪɹ,"['ɡ', 'ɪ', 'ɹ']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
816,genetic,1.552455357142857,0.0,2.1818181818181817,0.2424242424242424,8.090909090909092,7.0,12111.0,9.402,1.0,2.0,10.68,7.0,d͡ʒənɛtɪk,"['d͡ʒ', 'ə', 'n', 'ɛ', 't', 'ɪ', 'k']",False,False,False,True,False,False,False,1,0.14285714285714285,0,0.0,1,0.14285714285714285
817,genie,1.4521875,0.05,1.85,0.3083333333333333,5.35,5.0,5763.0,8.659,2.0,13.0,6.67,4.0,d͡ʒini,"['d͡ʒ', 'i', 'n', 'i']",False,False,False,True,False,False,False,1,0.25,0,0.0,1,0.25
818,gently,1.320546737213404,0.0,3.4444444444444446,0.4305555555555556,6.222222222222222,6.0,9621.0,9.172,2.0,3.0,#,6.0,d͡ʒɛntli,"['d͡ʒ', 'ɛ', 'n', 't', 'l', 'i']",False,False,False,True,False,False,False,1,0.16666666666666666,0,0.0,1,0.16666666666666666
819,geographic,0.9406565656565656,0.1818181818181818,5.636363636363637,0.512396694214876,6.181818181818182,10.0,5809.0,8.667,0.0,0.0,8.89,9.0,d͡ʒiəɡɹæfɪk,"['d͡ʒ', 'i', 'ə', 'ɡ', 'ɹ', 'æ', 'f', 'ɪ', 'k']",True,False,True,True,False,False,False,2,0.2222222222222222,1,0.1111111111111111,2,0.2222222222222222
820,geography,0.7848011363636364,0.4545454545454545,6.181818181818182,0.6181818181818182,4.363636363636363,9.0,3256.0,8.088,0.0,1.0,8.15,8.0,d͡ʒiɑɡɹəfi,"['d͡ʒ', 'i', 'ɑ', 'ɡ', 'ɹ', 'ə', 'f', 'i']",True,False,True,True,False,False,False,2,0.25,1,0.125,2,0.25
821,geometry,1.2035327230639732,0.1666666666666666,4.333333333333333,0.4333333333333333,7.333333333333333,8.0,5788.0,8.664,0.0,0.0,11.22,8.0,d͡ʒiɑmətɹi,"['d͡ʒ', 'i', 'ɑ', 'm', 'ə', 't', 'ɹ', 'i']",True,False,False,True,True,False,False,2,0.25,1,0.125,2,0.25
822,germany,1.205005787037037,0.25,3.4166666666666665,0.3796296296296296,6.083333333333333,,,,,,,,d͡ʒɹ̩məni,"['d͡ʒ', 'ɹ̩', 'm', 'ə', 'n', 'i']",True,False,False,True,True,False,False,2,0.3333333333333333,1,0.16666666666666666,2,0.3333333333333333
823,get,1.3830208333333334,0.0,1.0,0.3333333333333333,2.8,3.0,978898.0,13.794,19.0,27.0,3.17,3.0,ɡɛt,"['ɡ', 'ɛ', 't']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
824,getting,1.2414285714285715,0.0,1.8,0.36,4.6,7.0,160518.0,11.986,10.0,20.0,3.17,5.0,ɡɛtɪŋ,"['ɡ', 'ɛ', 't', 'ɪ', 'ŋ']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
825,ghost,0.9699443922305764,0.0,3.0526315789473686,0.6105263157894737,2.9473684210526314,5.0,10849.0,9.292,0.0,14.0,5.06,4.0,ɡowst,"['ɡ', 'o', 'w', 's', 't']",False,True,False,True,False,True,True,2,0.4,2,0.4,1,0.2
826,giant,1.1604166666666669,0.1,3.4,0.425,5.7,5.0,35553.0,10.479,1.0,0.0,4.72,5.0,d͡ʒajənt,"['d͡ʒ', 'a', 'j', 'ə', 'n', 't']",False,False,False,True,False,False,True,2,0.3333333333333333,0,0.0,2,0.3333333333333333
827,gibberish,1.2204229797979798,0.0909090909090909,3.636363636363636,0.5194805194805194,5.545454545454546,9.0,906.0,6.809,0.0,1.0,8.79,6.0,ɡɪbɹ̩ɪʃ,"['ɡ', 'ɪ', 'b', 'ɹ̩', 'ɪ', 'ʃ']",True,False,False,True,True,False,False,2,0.3333333333333333,1,0.16666666666666666,2,0.3333333333333333
828,ginger,1.2354845446950709,0.1578947368421052,4.473684210526316,0.4473684210526316,6.684210526315789,6.0,2692.0,7.898,7.0,0.0,8.05,5.0,d͡ʒɪnd͡ʒɹ̩,"['d͡ʒ', 'ɪ', 'n', 'd͡ʒ', 'ɹ̩']",False,False,False,True,False,False,False,1,0.2,0,0.0,1,0.2
829,giraffe,0.57625,0.55,4.85,0.6928571428571428,2.8,7.0,379.0,5.938,0.0,0.0,5,5.0,d͡ʒɹ̩æf,"['d͡ʒ', 'ɹ̩', 'æ', 'f']",True,False,True,True,False,False,False,2,0.5,1,0.25,2,0.5
830,girl,1.5289843749999998,0.025,1.7,0.425,3.075,4.0,40340.0,10.605,4.0,24.0,4,3.0,ɡɹ̩l,"['ɡ', 'ɹ̩', 'l']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
830,girl,1.5289843749999998,0.025,1.7,0.425,3.075,4.0,40340.0,10.605,4.0,24.0,4,3.0,ɡɹ̩l,"['ɡ', 'ɹ̩', 'l']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
831,girly,1.4290625,0.1,2.1,0.42,3.9,,,,,,,,ɡɹ̩li,"['ɡ', 'ɹ̩', 'l', 'i']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
832,give,1.5377232142857142,0.0,0.6,0.2,4.1,4.0,230878.0,12.35,10.0,11.0,4.28,3.0,ɡɪv,"['ɡ', 'ɪ', 'v']",True,False,True,False,False,False,False,1,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333
833,given,1.0079464285714286,0.2,2.7,0.54,2.9,5.0,123144.0,11.721,5.0,3.0,4.28,4.0,ɡɪvən,"['ɡ', 'ɪ', 'v', 'ə', 'n']",True,False,True,False,False,False,False,1,0.2,1,0.2,1,0.2
834,giving,1.307544642857143,0.0,2.0,0.4,4.0,6.0,44099.0,10.694,6.0,4.0,4.28,5.0,ɡɪvɪŋ,"['ɡ', 'ɪ', 'v', 'ɪ', 'ŋ']",True,False,True,False,False,False,False,1,0.2,1,0.2,1,0.2
835,glass,0.6455853174603176,0.3333333333333333,2.6666666666666665,0.6666666666666666,2.055555555555556,5.0,20768.0,9.941,3.0,5.0,4.47,4.0,ɡlæs,"['ɡ', 'l', 'æ', 's']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
836,glasses,1.0857886904761904,0.05,2.45,0.4083333333333333,4.35,7.0,8546.0,9.053,3.0,3.0,4.346,6.0,ɡlæsəz,"['ɡ', 'l', 'æ', 's', 'ə', 'z']",False,False,False,False,False,False,False,0,0.0,0,0.0,0,0.0
837,globe,0.760438712522046,0.3333333333333333,3.6666666666666665,0.7333333333333333,3.111111111111111,5.0,5452.0,8.604,2.0,5.0,6.5,4.0,ɡlowb,"['ɡ', 'l', 'o', 'w', 'b']",True,True,False,True,True,True,True,3,0.6,3,0.6,2,0.4
838,glorious,1.5566468253968255,0.0,2.1,0.2999999999999999,5.9,8.0,2924.0,7.981,0.0,0.0,8.21,7.0,ɡlɔɹiəs,"['ɡ', 'l', 'ɔ', 'ɹ', 'i', 'ə', 's']",False,True,False,False,False,False,False,1,0.14285714285714285,1,0.14285714285714285,0,0.0
839,glove,0.6513616071428572,0.15,2.1,0.525,2.25,5.0,2355.0,7.764,3.0,2.0,4.3,4.0,ɡlʌv,"['ɡ', 'l', 'ʌ', 'v']",True,False,True,False,False,False,False,1,0.25,1,0.25,1,0.25
840,glow,0.625625,0.2,2.9,0.725,1.4,4.0,2584.0,7.857,5.0,9.0,6.28,3.0,ɡlow,"['ɡ', 'l', 'o', 'w']",False,True,False,True,False,True,True,2,0.5,2,0.5,1,0.25
